id,expected,corpus,split,sourceUrl,year,team,name,playerType,before,after
SEASON_7b23d9710198894e6335,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2003,삼성,전병호,Pitcher,6,6
SEASON_637043662edf620414e7,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2003,삼성,진갑용,Hitter,8,8
SEASON_58160d0ffadd7890a7d1,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,강동우,Hitter,8,7
SEASON_846860f2967354b498a1,3,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,강영식,Pitcher,1,1
SEASON_8cb63da9f50b662bcc7c,6,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,권오준,Pitcher,8,8
SEASON_cf1d19290b205a7da8e2,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,권혁,Pitcher,6,6
SEASON_675627e336d368ab329a,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,김덕윤,Pitcher,3,3
SEASON_6a6aed86792cc5508dfd,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,김종훈,Hitter,6,6
SEASON_1d903c4bbe9edd7599d3,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,김진웅,Pitcher,7,7
SEASON_13b153d65ea3f65b2cc5,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,김한수,Hitter,8,8
SEASON_9c57d309089ae0659d2e,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,박석진,Pitcher,7,7
SEASON_f50eea9e05e7f98a5682,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,박종호,Hitter,8,7
SEASON_a1da8f101fd0975dabb8,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,박한이,Hitter,8,8
SEASON_d4d877d2e6727e2066e2,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,배영수,Pitcher,9,9
SEASON_aafe44c637eda1e90c95,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,양준혁,Hitter,10,9
SEASON_883605aa8eadb76332f4,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,오리어리,Hitter,6,5
SEASON_f44d901d577ee57f4ce3,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,오상민,Pitcher,4,4
SEASON_aebe19c11281310ac65e,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,임창용,Pitcher,7,7
SEASON_b984fce93d0d44367d61,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,정현욱,Pitcher,6,6
SEASON_b6d28c52fd00e771971b,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,조동찬,Hitter,6,5
SEASON_cf20704df362d3efd6d8,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,진갑용,Hitter,8,8
SEASON_fa034214fdbf95483726,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2004,삼성,호지스,Pitcher,8,8
SEASON_d721aed1125d8ba615b1,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,강동우,Hitter,6,6
SEASON_11d92419df96564d4465,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,강영식,Pitcher,3,3
SEASON_b726c595bee95e11f11d,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,권오준,Pitcher,7,7
SEASON_440efc6a4d035ea34ccc,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,김한수,Hitter,8,8
SEASON_661c0a82e9dbeb412847,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,바르가스,Pitcher,6,6
SEASON_e21bd414ee65976b0e80,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,박석진,Pitcher,6,6
SEASON_05f8fbb0620c83042827,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,박종호,Hitter,7,6
SEASON_bf49dee0310b434baf22,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,박진만,Hitter,6,5
SEASON_005b274fe4a1a539d689,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,박한이,Hitter,8,8
SEASON_d52b5aab917ea9649a78,9,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,배영수,Pitcher,9,9
SEASON_286421044693deb11c12,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,심정수,Hitter,8,8
SEASON_890defe7ceb27583d3c9,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,안지만,Pitcher,6,6
SEASON_2642dc5d6b10c9491a9a,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,양준혁,Hitter,8,7
SEASON_6efbd3a4dec01f731b5f,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,오승환,Pitcher,8,8
SEASON_7e50b1fc183e4aa9f342,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,임동규,Pitcher,6,6
SEASON_a8de3d1aa9ce484b7ceb,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,전병호,Pitcher,7,7
SEASON_5a59cece2724bfc95bd8,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,조동찬,Hitter,8,7
SEASON_89093c8194f4454ae29f,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,진갑용,Hitter,7,7
SEASON_eee73023c3ab7863bf7f,5,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86951,2005,삼성,하리칼라,Pitcher,5,5
SEASON_c9793c96975a570cad3d,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,강봉규,Hitter,4,4
SEASON_c26169af899e698159db,4,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,강영식,Pitcher,3,3
SEASON_2026e84132b51892d114,6,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,권오준,Pitcher,8,8
SEASON_07f561863f5b41aca836,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,권혁,Pitcher,1,1
SEASON_dfb5d58276069aa6bcc6,6,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,김창희,Hitter,6,5
SEASON_675ca07cda20d36616d0,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,김한수,Hitter,7,6
SEASON_80f58e468feae21b6e51,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,박종호,Hitter,5,4
SEASON_f09d587bc351f9202416,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,박진만,Hitter,8,8
SEASON_acb31d2507c5cedf78fb,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,박한이,Hitter,8,8
SEASON_7954bc4465efce39e288,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,배영수,Pitcher,8,8
SEASON_d4e90fcc6d372a412f57,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,브라운,Pitcher,8,8
SEASON_9a43bd493490583fffd5,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,양준혁,Hitter,10,9
SEASON_3dc40c96df18881396c5,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,오상민,Pitcher,3,3
SEASON_bcafd08defb349600390,9,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,오승환,Pitcher,8,8
SEASON_db9e41c0bd4995542ba5,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,임동규,Pitcher,8,8
SEASON_eb390d194096ec73c867,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,전병호,Pitcher,7,7
SEASON_f20b2ff15f37728493ae,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,조동찬,Hitter,8,7
SEASON_fa6da83d2f2eb1340e8c,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,진갑용,Hitter,8,7
SEASON_a643a5753b3a45bcb1b9,7,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86951,2006,삼성,하리칼라,Pitcher,8,8
SEASON_b85a830e47ece199f7c1,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,강봉규,Hitter,5,4
SEASON_0002f574a0e6cebf5118,6,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,권오준,Pitcher,4,4
SEASON_f3fd794388caf6bb6af3,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,권혁,Pitcher,6,6
SEASON_7549c91d6da5e6c83c21,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,김재걸,Hitter,6,5
SEASON_0b0a8698d77fdcffb1c4,4,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,김창희,Hitter,5,5
SEASON_db48fb41b4fd5703b79a,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,매존,Pitcher,8,8
SEASON_3386694b0b25798c39d6,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,박진만,Hitter,8,7
SEASON_f09f587b16c238323749,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,박한이,Hitter,7,6
SEASON_b2df06146fad91999993,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,브라운,Pitcher,8,8
SEASON_9012ef847f656feb048a,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,신명철,Hitter,7,6
SEASON_d26be21efe6c56ecb444,10,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,심정수,Hitter,8,8
SEASON_6d11a45e7954f0d6f26c,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,안지만,Pitcher,7,7
SEASON_f02ca3bef90cbd4a1286,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,양준혁,Hitter,10,10
SEASON_228ebe82fe4b44c2fe28,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,오승환,Pitcher,8,8
SEASON_20945c7ce088876c3188,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,윤성환,Pitcher,6,6
SEASON_c2a40efcb241e718c1cf,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,임창용,Pitcher,6,6
SEASON_4f7d4e89b897955a7716,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,전병호,Pitcher,8,8
SEASON_a68cb55840d1172b1db8,4,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,조현근,Pitcher,6,6
SEASON_aa2fe170b4849908b6f1,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,진갑용,Hitter,7,6
SEASON_f23b43fac1ea78dbf436,4,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86951,2007,삼성,차우찬,Pitcher,3,3
SEASON_84d8c325a015ea06690f,5,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,고동진,Hitter,7,6
SEASON_74c3d0258342f29fb751,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,구대성,Pitcher,5,5
SEASON_6704dd06e59b9cb3d740,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,권준헌,Pitcher,4,4
SEASON_11e07a14b451ce478bd2,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,김민재,Hitter,7,6
SEASON_f0d253f571c55fc85c91,8,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,김태균,Hitter,8,8
SEASON_ae079a58dfe797b691e4,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,김태완,Hitter,4,3
SEASON_133b6cbb40e1172040fc,10,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,류현진,Pitcher,9,9
SEASON_468b13ee3b0e14327a71,6,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,문동환,Pitcher,6,6
SEASON_4d8f560aff764ab38e42,7,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,세드릭,Pitcher,7,7
SEASON_cbfc04b26d76767b8dd2,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,송진우,Pitcher,4,4
SEASON_f335cd402d2d653f8171,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,신경현,Hitter,5,5
SEASON_deea7e0481acedb5cf88,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,안영명,Pitcher,7,7
SEASON_c64b252006edede247a2,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,양훈,Pitcher,5,5
SEASON_0328b3872202c6e0130b,8,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,이범호,Hitter,8,8
SEASON_762f1459e4745d2e210a,9,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,정민철,Pitcher,9,9
SEASON_5ccc1a0136fa61207ce5,4,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,정민혁,Pitcher,3,3
SEASON_e1acf573624b563479e1,4,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,조성민,Pitcher,4,4
SEASON_4b2972a2f4d5fe52bf6f,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,조원우,Hitter,6,6
SEASON_6037637d200fa1978022,8,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,크루즈,Hitter,10,9
SEASON_0e270be2faa1bd99843a,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2007,한화,한상훈,Hitter,6,5
SEASON_be9a6ed1c8aca392b76f,9,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,가르시아,Hitter,9,9
SEASON_c0c11dbca54d390a765f,8,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,강민호,Hitter,8,8
SEASON_72012cc1763001bd17d0,7,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,강영식,Pitcher,6,6
SEASON_b42dcc47cdfd3348d250,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,김주찬,Hitter,8,7
SEASON_b967ec0e0419d38ef820,5,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,나승현,Pitcher,4,4
SEASON_340c7a580cb5a4d83a6b,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,매클레리,Pitcher,6,6
SEASON_9287525ccccff1d69fb5,7,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,박기혁,Hitter,7,6
SEASON_25b20fee4e1ea106f19b,5,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,박현승,Hitter,4,4
SEASON_24dcb2af3ed3dd440e05,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,배장호,Pitcher,4,4
SEASON_9a334aa87cbf91633b5d,10,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,손민한,Pitcher,9,9
SEASON_dec1423ae96eb99f3d58,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,송승준,Pitcher,8,8
SEASON_db760b37baf191be6517,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,이대호,Hitter,8,8
SEASON_1a78c900071a289ec12d,5,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,이용훈,Pitcher,6,6
SEASON_5a6a4425d251b857d965,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,이인구,Hitter,5,4
SEASON_5b12e39ee0f281b3fb1a,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,임경완,Pitcher,4,4
SEASON_8175edd51e1206f11da3,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,장원준,Pitcher,8,8
SEASON_7099db8812c1214a7b4f,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,정수근,Hitter,6,6
SEASON_0d32685f234e53a95c0c,10,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,조성환,Hitter,9,9
SEASON_781a70e8c472e2a31acc,7,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,조정훈,Pitcher,7,7
SEASON_26249d2da97acd2d468a,6,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2008,롯데,최향남,Pitcher,5,5
SEASON_4f3bed03b45a1e4933ba,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,강봉규,Hitter,5,4
SEASON_2913636d794b9a1f1440,5,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,권오원,Pitcher,5,5
SEASON_0e552c9dc4d9d60fdf83,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,권혁,Pitcher,6,6
SEASON_a35f0830eee294391bbe,7,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,박석민,Hitter,8,7
SEASON_fabb165cf354fcdb716b,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,박진만,Hitter,7,6
SEASON_ba6593c57817c8ac4054,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,박한이,Hitter,8,7
SEASON_85050bb89ac3198eba97,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,배영수,Pitcher,7,7
SEASON_26cdc3984288219f2bc0,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,신명철,Hitter,4,4
SEASON_7d207aa3e1ec4d55474d,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,안지만,Pitcher,6,6
SEASON_a7de3b4b2863964c86b1,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,양준혁,Hitter,8,7
SEASON_db9ace92033380d2ed89,4,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,오버뮬러,Pitcher,5,5
SEASON_044338dee4c2eeca6419,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,오승환,Pitcher,7,7
SEASON_de7d02787f281dac2c0c,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,윤성환,Pitcher,8,8
SEASON_8046c2abb24917175228,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,이상목,Pitcher,7,7
SEASON_fa109f4787a636ad9214,2,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,이영욱,Hitter,1,1
SEASON_366147d0c2f6c27b2f03,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,전병호,Pitcher,5,5
SEASON_38518c6dc5500becfec9,8,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,정현욱,Pitcher,8,8
SEASON_96d14fdded66cd062014,5,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,조현근,Pitcher,4,4
SEASON_51f37e916666bc244cf7,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,진갑용,Hitter,7,6
SEASON_2632ee4e4b9289701737,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,채태인,Hitter,6,6
SEASON_78b86f5ddb136efc5a8f,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2008,삼성,최형우,Hitter,8,8
SEASON_11e92a21031f8cfc1b45,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,구대성,Pitcher,5,5
SEASON_85e303c130b3ddab19c8,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,김민재,Hitter,6,6
SEASON_33ce20a0e1df49e85216,10,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,김태균,Hitter,10,10
SEASON_3037a7f90d8b0f85f12e,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,김태완,Hitter,8,8
SEASON_746421674a2f9f78c0cb,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,김혁민,Pitcher,5,5
SEASON_26fe4e6c860818bc9bc8,9,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,류현진,Pitcher,8,8
SEASON_6f7af547ae5be19f85dd,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,마정길,Pitcher,7,7
SEASON_cbc8ec53f280b3d8e361,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,송진우,Pitcher,7,7
SEASON_5310df6ab6f230067e2e,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,신경현,Hitter,6,5
SEASON_afae4d72f1f3c0ae370e,4,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,양훈,Pitcher,3,3
SEASON_b0121d26b4ddddf06cdb,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,유원상,Pitcher,6,6
SEASON_48113ea390cdbe270026,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,윤규진,Pitcher,5,5
SEASON_c01eaaa605d300e1f4e9,8,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,이범호,Hitter,8,8
SEASON_857ad9094c0982b36aca,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,이여상,Hitter,4,4
SEASON_f7e1e84ef85c0407478a,5,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,이영우,Hitter,6,6
SEASON_044d0acc034a8bf82152,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,정민철,Pitcher,7,7
SEASON_4780fcc7206c5446050f,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,최영필,Pitcher,6,6
SEASON_20cb72efd2dddc14d2aa,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,추승우,Hitter,6,5
SEASON_cdd9a9a84269b9314227,9,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,클락,Hitter,8,8
SEASON_d90ff05310e1be4a11a7,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2008,한화,토마스,Pitcher,6,6
SEASON_0d9ce1b771d6b9460e17,6,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,곽정철,Pitcher,7,7
SEASON_ada614da6d12b912b4ee,9,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,구톰슨,Pitcher,9,9
SEASON_2693a5d1e0daa1ed7b2f,8,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,김상현,Hitter,8,9
SEASON_339dd3f89b399fe4c497,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,김상훈,Hitter,6,6
SEASON_b75558e7ae8bc1bbe211,9,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,김원섭,Hitter,8,7
SEASON_3b6d36b1e482d6683571,6,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,나지완,Hitter,8,7
SEASON_32d81810f977bd8d9190,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,박경태,Pitcher,3,3
SEASON_909f1bfeacdcc672ad99,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,서재응,Pitcher,5,5
SEASON_9475b67f758a948e7677,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,손영민,Pitcher,8,8
SEASON_4a07f1fed393c49e3dba,5,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,안치홍,Hitter,6,6
SEASON_35d0f095cc1956149ab6,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,양현종,Pitcher,8,8
SEASON_16d49ecc1f3fe549c22a,5,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,오준형,Pitcher,3,3
SEASON_ce1212864ca3e050f491,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,유동훈,Pitcher,8,8
SEASON_ba13eadea16fe24f5135,8,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,윤석민,Pitcher,8,8
SEASON_99d5dbc6bca52d6c99da,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,이종범,Hitter,7,6
SEASON_d6d1ab822808bdc491e4,6,Observed2011,Validation,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,이현곤,Hitter,6,5
SEASON_967fe465bb3a03d50493,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,장성호,Hitter,6,5
SEASON_f8f7aec033d575207a0a,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,최희섭,Hitter,10,9
SEASON_3ac10fcd21d9e738aa7d,6,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86963,2009,KIA,한기주,Pitcher,4,4
SEASON_64e2cd62469e945c624f,9,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2009,삼성,강봉규,Hitter,8,8
SEASON_8ad7f3285fde9d778254,7,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2009,삼성,권혁,Pitcher,7,7
SEASON_d61d1de588f441a60000,6,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2009,삼성,나이트,Pitcher,6,6
SEASON_ddad7df3feb88e68b256,5,Observed2011,Train,https://www.inven.co.kr/webzine/news/?news=86951,2009,삼성,박민규,Pitcher,2,2
SEASON_ee4bb4c6e3d7fc15c0c0,5,Observed2011,Holdout,https://www.inven.co.kr/webzine/news/?news=86951,2009,삼성,박석민,Hitter,8,7
